listing_id,host_name,last_review,price,nbhood_full,monthly_price,description,room_type,borough,price_range,labels
21769501,Irina,2019-05-18,130.0,"Manhattan, Hell's Kitchen",3900.0,Amazing Studio at the Time Square Area/52D,entire home/apt,Manhattan,$70-175,Average
21769638,Jenny,2019-06-30,135.0,"Brooklyn, Bedford-Stuyvesant",4050.0,Bohemian chic Brooklyn floor thru,entire home/apt,Brooklyn,$70-175,Average
21769940,Payal,2019-06-30,100.0,"Queens, Sunnyside",3000.0,"Light-filled, cozy apartment -convenient location!",entire home/apt,Queens,$70-175,Average
21769981,Sweden,2019-07-07,59.0,"Brooklyn, Prospect-Lefferts Gardens",1770.0,Private room w/ bathroom near Prospect Park,private room,Brooklyn,$0-69,Budget
21770277,Sweden,2019-06-20,65.0,"Brooklyn, Prospect-Lefferts Gardens",1950.0,"Private Bedroom in Artsy Airbnb: Room ""L""",private room,Brooklyn,$0-69,Budget
21770746,David  &  Mallory,2019-06-23,175.0,"Brooklyn, Williamsburg",5250.0,The Long House - Williamsburg!,entire home/apt,Brooklyn,$70-175,Average
21771006,Julia,2019-06-17,380.0,"Brooklyn, Gowanus",11400.0,Beautiful Brownstone 10 mins away from Manhattan,entire home/apt,Brooklyn,>$350,Extravagant
21771881,Juan Carlos,2019-06-28,80.0,"Brooklyn, Sheepshead Bay",2400.0,Cozy Studio near all Attractions in NYC.,entire home/apt,Brooklyn,$70-175,Average
21772083,Chris,2019-07-01,99.0,"Brooklyn, Bath Beach",2970.0,Comfortable 1 Bedroom Apartment,entire home/apt,Brooklyn,$70-175,Average
21774455,Mike,2019-07-01,165.0,"Manhattan, Kips Bay",4950.0,Charming 1BD Apartment near Empire State building,entire home/apt,Manhattan,$70-175,Average
21777252,Megan,2019-05-12,159.0,"Manhattan, East Village",4770.0,Bohemian 2 Bedroom in the East Village,entire home/apt,Manhattan,$70-175,Average
21780915,Elizabeth,2019-06-25,65.0,"Brooklyn, Bensonhurst",1950.0,Beautiful Sunny Private Room #1 in Brooklyn,private room,Brooklyn,$0-69,Budget
21781507,Cedar,2019-06-28,193.0,"Manhattan, Midtown",5790.0,Spacious Apt near UN Plaza 2 Queen size bed for 5,entire home/apt,Manhattan,$176-350,Expensive
21781515,Michael,2019-06-24,110.0,"Brooklyn, Greenpoint",3300.0,Garden Apartment in the Heart of Greenpoint,private room,Brooklyn,$70-175,Average
21781983,Elizabeth,2019-07-01,70.0,"Brooklyn, Bensonhurst",2100.0,Beautiful Sunny Private Room #2 in Brooklyn,private room,Brooklyn,$70-175,Average
21782140,Andrea,2019-06-15,80.0,"Brooklyn, Bedford-Stuyvesant",2400.0,Brand New 2 Bedroom Apt in Bed Stuy with Garden,entire home/apt,Brooklyn,$70-175,Average
21782158,Elizabeth,2019-06-02,70.0,"Brooklyn, Bensonhurst",2100.0,Beautiful Sunny Private Room #3 in Brooklyn,private room,Brooklyn,$70-175,Average
21783251,Greg,2019-06-21,200.0,"Manhattan, NoHo",6000.0,Separate 2 Bedroom Apartment located inside Loft.,entire home/apt,Manhattan,$176-350,Expensive
21784156,Nicholas,2019-06-19,135.0,"Manhattan, East Village",4050.0,East Village Penthouse - Private Bedroom,private room,Manhattan,$70-175,Average
21785354,Mary,2019-06-09,60.0,"Brooklyn, Prospect Heights",1800.0,Cozy room in tranquil home in great neighborhood.,private room,Brooklyn,$0-69,Budget
21785385,Gipsy Properties,2019-02-25,339.0,"Manhattan, Tribeca",10170.0,3.5 MLN usd 2 bedroom LOFT in TriBeCa  (2),entire home/apt,Manhattan,$176-350,Expensive
21786780,★The Local Apple★,2019-05-21,750.0,"Manhattan, Chelsea",22500.0,Artful loft ‚òÖ NYC ‚òÖ Chelsea,entire home/apt,Manhattan,>$350,Extravagant
21786958,Sharon,2019-07-04,250.0,"Brooklyn, Crown Heights",7500.0,Slice of Heaven @ 811,entire home/apt,Brooklyn,$176-350,Expensive
21787703,Louise,2019-06-22,75.0,"Queens, South Ozone Park",2250.0,Clean Cozy House less than 10 min from JFK :),entire home/apt,Queens,$70-175,Average
21789289,Devi,2019-07-02,35.0,"Bronx, Parkchester",1050.0,Room in house with WiFi and Netflix,private room,Bronx,$0-69,Budget
21794374,Kim,2019-06-16,99.0,"Queens, Elmhurst",2970.0,@the heart Of Queens. 20Mins 2 Downtown.nearall.B,entire home/apt,Queens,$70-175,Average
21794873,Trish,2019-06-03,1000.0,"Manhattan, Murray Hill",30000.0,Exclusive  & Luxurious 4BR/4Bath Townhouse,entire home/apt,Manhattan,>$350,Extravagant
21796185,On,2019-05-19,116.0,"Brooklyn, Midwood",3480.0,Beautiful one bedroom apartment centrally located,entire home/apt,Brooklyn,$70-175,Average
21797928,Paula,2019-06-06,95.0,"Brooklyn, Flatbush",2850.0,Charming Ditmas Park Air B&B,entire home/apt,Brooklyn,$70-175,Average
21798722,Franz,2019-06-01,50.0,"Queens, Briarwood",1500.0,Private Studio in Queens Blvd /Min 2guest perstay,entire home/apt,Queens,$0-69,Budget
21799291,Max,2019-01-04,230.0,"Manhattan, East Village",6900.0,East Village Alcove Studio with Great Light & View,entire home/apt,Manhattan,$176-350,Expensive
21800445,Erin,2019-06-11,299.0,"Manhattan, East Village",8970.0,Gorgeous 2-Level East Village Apt (2 Bed/1.5 Bath),entire home/apt,Manhattan,$176-350,Expensive
21800820,Sydney,2019-04-30,40.0,"Brooklyn, Flatbush",1200.0,Queen Room in Prospect Lefferts Gardens Flatbush,private room,Brooklyn,$0-69,Budget
21802458,Nicole,2019-06-22,300.0,"Manhattan, Greenwich Village",9000.0,Charming loft-style apartment with private balcony,entire home/apt,Manhattan,$176-350,Expensive
21802684,Ali,2019-06-07,228.0,"Queens, Flushing",6840.0,30+Day Stay: Designer Home with Skylight & Rooftop,entire home/apt,Queens,$176-350,Expensive
21802923,Nelima,2019-06-30,60.0,"Brooklyn, Bushwick",1800.0,Private Bedroom with Private Entrance in Brooklyn.,private room,Brooklyn,$0-69,Budget
21803004,Sandra,2019-06-20,99.0,"Manhattan, Theater District",2970.0,Modern Room in the heart of Manhattan(just female),private room,Manhattan,$70-175,Average
21803103,Dee,2019-05-19,65.0,"Manhattan, Harlem",1950.0,"Great Home & Host, next to #1 train",private room,Manhattan,$0-69,Budget
21804600,Samuel,2019-06-25,90.0,"Brooklyn, East New York",2700.0,The garden apartment,entire home/apt,Brooklyn,$70-175,Average
21805468,Marlene,2019-07-02,60.0,"Brooklyn, East Flatbush",1800.0,ELEGANT BROOKLYN GARDEN STUDIO,entire home/apt,Brooklyn,$0-69,Budget
21809773,Victor,2019-06-16,110.0,"Brooklyn, Flatbush",3300.0,1 Bedroom close to Prospect Park and Manhattan,entire home/apt,Brooklyn,$70-175,Average
21810960,Jack,2019-06-14,600.0,"Manhattan, Midtown",18000.0,"Loft For Events, Meetings & Content Creation",entire home/apt,Manhattan,>$350,Extravagant
21811663,Janice,2019-06-25,62.0,"Bronx, Pelham Gardens",1860.0,Private Cozy Studio Suite,entire home/apt,Bronx,$0-69,Budget
21812347,Umar,2019-07-06,299.0,"Manhattan, Chinatown",8970.0,Large 3BR/2BA Designers Apt in the Gallery Area,entire home/apt,Manhattan,$176-350,Expensive
21812980,Rasmus,2019-04-18,80.0,"Brooklyn, Bedford-Stuyvesant",2400.0,New Brooklyn apartment with a view,private room,Brooklyn,$70-175,Average
21814812,Emma,2019-05-01,210.0,"Manhattan, East Village",6300.0,Stunning East Village 1 b/r w.elevator & laundry,entire home/apt,Manhattan,$176-350,Expensive
21814906,Bryan,2019-02-03,165.0,"Brooklyn, Williamsburg",4950.0,Live/Work East Williamsburg Loft,entire home/apt,Brooklyn,$70-175,Average
21815771,Diego,2019-06-30,40.0,"Brooklyn, Bedford-Stuyvesant",1200.0,Cozy Affordable room in Brooklyn,private room,Brooklyn,$0-69,Budget
21817889,Daphne  &  Jonathan,2019-06-11,275.0,"Brooklyn, Crown Heights",8250.0,LA COURONNE - Sophisticated Spacious 3 BDRM 2 BTHS,entire home/apt,Brooklyn,$176-350,Expensive
21818110,Michelle,2019-06-14,48.0,"Queens, Flushing",1440.0,Èò≥ÂÖâ‰πãÂÆ∂,private room,Queens,$0-69,Budget
21822599,Bert,2019-07-05,280.0,"Brooklyn, Park Slope",8400.0,"Sunny,  spacious 2 bdrm in Park Slope w/ parking",entire home/apt,Brooklyn,$176-350,Expensive
21822619,Hugh,2019-06-23,80.0,"Queens, Springfield Gardens",2400.0,THE HUGH SUITES 3mins to JFK,entire home/apt,Queens,$70-175,Average
21822750,Joao Linda,2019-06-30,48.0,"Brooklyn, Bushwick",1440.0,*AWESOME PLACE*2 MIN SUBWAY!,private room,Brooklyn,$0-69,Budget
21823931,Alan,2019-06-30,90.0,"Queens, Flushing",2700.0,Quiet & Bright 1 Bedroom in Downtown Flushing,entire home/apt,Queens,$70-175,Average
21824124,Melissa,2019-07-07,139.0,"Brooklyn, Gowanus",4170.0,Boutique Gowanus Queen Studio,private room,Brooklyn,$70-175,Average
21824323,Michael,2019-05-02,95.0,"Queens, Sunnyside",2850.0,Large Sunnyside Apartment 20 min to Times Square,entire home/apt,Queens,$70-175,Average
21824416,Melissa,2019-06-30,129.0,"Brooklyn, Gowanus",3870.0,Gowanus Inn Boutique Queen,private room,Brooklyn,$70-175,Average
21824734,Melissa,2019-06-30,119.0,"Brooklyn, Gowanus",3570.0,Gowanus Boutique Queen Studio,private room,Brooklyn,$70-175,Average
21825081,Jade,2019-04-29,125.0,"Manhattan, Chinatown",3750.0,Beautiful apartment in Chinatown / Lower East Side,entire home/apt,Manhattan,$70-175,Average
21825573,Iquane,2019-06-17,79.0,"Brooklyn, Bedford-Stuyvesant",2370.0,Beautiful Brooklyn studio,entire home/apt,Brooklyn,$70-175,Average
21825897,Ariel,2019-05-06,120.0,"Manhattan, Greenwich Village",3600.0,Studio in Greenwich Village,entire home/apt,Manhattan,$70-175,Average
21825923,Andrea,2019-06-24,138.0,"Manhattan, West Village",4140.0,"Beautiful, Lovely W. Village Room for Females!",private room,Manhattan,$70-175,Average
21827363,Ana Y Victor,2019-06-18,400.0,"Brooklyn, Williamsburg",12000.0,"BUSINESS OR SINGLE TRAVELLER BEDROOM, BEST IN NYC!",private room,Brooklyn,>$350,Extravagant
21829714,Caro,2019-06-03,95.0,"Queens, Ditmars Steinway",2850.0,GORGEOUS Apartment in Astoria - close to Manhattan,entire home/apt,Queens,$70-175,Average
21834484,Lee,2019-06-18,245.0,"Queens, Maspeth",7350.0,Contemporary 3 Bedroom in Maspeth Queens,entire home/apt,Queens,$176-350,Expensive
21835336,Andrea,2019-06-17,125.0,"Brooklyn, Prospect Heights",3750.0,Dreamy Brooklyn Studio in Prospect Heights with AC,entire home/apt,Brooklyn,$70-175,Average
21835893,Shirley,2019-05-27,95.0,"Brooklyn, Flatbush",2850.0,"Artist Flat, 5 min walk to Metro 30 mins from JFK",entire home/apt,Brooklyn,$70-175,Average
21836176,Brittney,2019-06-10,100.0,"Brooklyn, Williamsburg",3000.0,Bright Studio Alcove in Prime East Williamsburg,entire home/apt,Brooklyn,$70-175,Average
21837063,Jeff,2019-06-06,105.0,"Brooklyn, Flatbush",3150.0,Sunny Escape in Victorian Beverley Square West,private room,Brooklyn,$70-175,Average
21838658,John,2019-05-10,99.0,"Manhattan, Chelsea",2970.0,Private Room in Spacious Chelsea Loft,private room,Manhattan,$70-175,Average
21839021,Lakisha,2019-01-02,53.0,"Brooklyn, Bushwick",1590.0,Bushwick private 10 foot ceiling dwelling,private room,Brooklyn,$0-69,Budget
21843831,Dadrine,2019-04-18,80.0,"Brooklyn, East Flatbush",2400.0,"Cosy space,  30 min to Manhattan 15 Barclay Center",private room,Brooklyn,$70-175,Average
21844040,Lauren,2019-06-16,43.0,"Brooklyn, Bushwick",1290.0,Comfy Couch in Cool Modern Brooklyn (BUSHWICK) Apt,shared room,Brooklyn,$0-69,Budget
21844221,Aj,2019-06-24,200.0,"Brooklyn, Park Slope",6000.0,Charming & Cozy 1BR in Park Slope w/Outdoor Space,entire home/apt,Brooklyn,$176-350,Expensive
21845780,Patrick,2019-06-21,125.0,"Manhattan, Hell's Kitchen",3750.0,Sky Cabin in Hell‚Äôs Kitchen! Steps to Times Square,private room,Manhattan,$70-175,Average
21848241,Katie,2019-06-23,95.0,"Brooklyn, Prospect-Lefferts Gardens",2850.0,Artsy and charming retreat in Lefferts Garden,private room,Brooklyn,$70-175,Average
21850082,Matan,2019-06-26,61.0,"Brooklyn, Williamsburg",1830.0,Amazing Quite & Cozy Room with Private Backyard!,private room,Brooklyn,$0-69,Budget
21850183,Nompakamiso,2019-05-13,130.0,"Manhattan, Upper East Side",3900.0,Perfect apartment for 2 (in Manhattan),entire home/apt,Manhattan,$70-175,Average
21850364,Hugo,2019-01-03,180.0,"Manhattan, Flatiron District",5400.0,Gorgeous loft by the Flatiron building,entire home/apt,Manhattan,$176-350,Expensive
21850427,Heeran,2019-07-05,60.0,"Queens, Ridgewood",1800.0,Bright Private Room in Brooklyn,private room,Queens,$0-69,Budget
21850834,Tara,2019-07-06,200.0,"Queens, Arverne",6000.0,Modern Touch.,entire home/apt,Queens,$176-350,Expensive
21851100,Christopher,2019-01-01,1066.0,"Manhattan, Upper West Side",31980.0,Lincoln Center Studio,entire home/apt,Manhattan,>$350,Extravagant
21851228,Sasha,2019-06-15,200.0,"Manhattan, Midtown",6000.0,"Clean, Comfy and Central Midtown Haven!",entire home/apt,Manhattan,$176-350,Expensive
21851368,Kelsy,2019-06-22,130.0,"Manhattan, Washington Heights",3900.0,"Trendy, Chill & Comfy in Manhattan NYC",entire home/apt,Manhattan,$70-175,Average
21851390,Thomas,2019-06-07,70.0,"Manhattan, East Village",2100.0,East village apartment,private room,Manhattan,$70-175,Average
21851570,Heini,2019-01-01,95.0,"Brooklyn, Bedford-Stuyvesant",2850.0,Studio In A New Building in Bedstuy,entire home/apt,Brooklyn,$70-175,Average
21851586,Felix,2019-06-18,400.0,"Brooklyn, Park Slope",12000.0,Experiencing NYC with Comforts of Home,entire home/apt,Brooklyn,>$350,Extravagant
21851700,Chelsea,2019-04-30,150.0,"Manhattan, Chelsea",4500.0,Perfect Manhattan Studio Apartment - Quiet Street,entire home/apt,Manhattan,$70-175,Average
21851931,Melissa,2019-02-24,115.0,"Brooklyn, Greenpoint",3450.0,"Sunny modern loft studio, amazing Manhattan views",entire home/apt,Brooklyn,$70-175,Average
21852211,Alex,2019-07-01,345.0,"Manhattan, West Village",10350.0,BEAUTIFUL MODERN DESIGNER LOFT with BATHTUB!,entire home/apt,Manhattan,$176-350,Expensive
21852332,Agnes,2019-06-26,110.0,"Manhattan, Marble Hill",3300.0,*Spacious NYC gem* Direct train to central sights!,entire home/apt,Manhattan,$70-175,Average
21853347,Kevin,2019-07-02,265.0,"Manhattan, Harlem",7950.0,Suite Too at Bryant Manor,entire home/apt,Manhattan,$176-350,Expensive
21857734,Leah,2019-03-25,42.0,"Brooklyn, Williamsburg",1260.0,Williamsburg Private Room in 4 BR Apt off L train,private room,Brooklyn,$0-69,Budget
21859065,Nicky,2019-01-02,130.0,"Manhattan, West Village",3900.0,1 bedroom apartment in super central location,entire home/apt,Manhattan,$70-175,Average
21859249,Mariana,2019-05-12,99.0,"Brooklyn, Crown Heights",2970.0,"Cozy, bright and spacious 3BR apartment - Brooklyn",entire home/apt,Brooklyn,$70-175,Average
21859466,V,2019-06-09,300.0,"Brooklyn, Williamsburg",9000.0,Luxurious sunny loft in the heart of Williamsburg,entire home/apt,Brooklyn,$176-350,Expensive
21859658,Numi,2019-06-17,259.0,"Brooklyn, Sunset Park",7770.0,"Modern Chic, Pvt Gardn, 2 Stops to NYC, Brooklyn",entire home/apt,Brooklyn,$176-350,Expensive
21860011,Nicole,2019-01-03,250.0,"Manhattan, Lower East Side",7500.0,Bright charming 2 bedroom in the heart of the LES,entire home/apt,Manhattan,$176-350,Expensive
21861819,Steven,2019-06-29,135.0,"Manhattan, West Village",4050.0,West Village Penthouse Studio,entire home/apt,Manhattan,$70-175,Average
21862155,Judie & Steven,2019-07-01,89.0,"Manhattan, Harlem",2670.0,Kingsize bedroom in Harlem brownstone,private room,Manhattan,$70-175,Average
21864653,Francesca,2019-06-28,50.0,"Brooklyn, Sunset Park",1500.0,Cozy Room for Rent in South Slope,private room,Brooklyn,$0-69,Budget
21864747,Rebecca,2019-05-19,70.0,"Brooklyn, Williamsburg",2100.0,Affordable & Sunny Bungalow in Prime Williamsburg,private room,Brooklyn,$70-175,Average
21865637,Hongye,2019-07-02,68.0,"Queens, Far Rockaway",2040.0,Maple Place,private room,Queens,$0-69,Budget
21867598,Arianne,2019-07-07,200.0,"Manhattan, Financial District",6000.0,Manhattan Luxury & Cozy Studio,entire home/apt,Manhattan,$176-350,Expensive
21867710,Unknown.,2019-01-01,120.0,"Manhattan, Hell's Kitchen",3600.0,Amazing room in the centre on Manhatten! Welcome!,private room,Manhattan,$70-175,Average
21867749,Sheba,2019-06-19,160.0,"Manhattan, Little Italy",4800.0,Quiet 1-2br Apartment in the heart of Little Italy,entire home/apt,Manhattan,$70-175,Average
21868424,Karina,2019-06-10,60.0,"Brooklyn, Prospect Heights",1800.0,Prospect Heights Room,private room,Brooklyn,$0-69,Budget
21868427,Taeho,2019-05-26,135.0,"Brooklyn, Greenpoint",4050.0,Sleep on a Casper in the heart of Greenpoint,entire home/apt,Brooklyn,$70-175,Average
21868918,Natasha,2019-05-12,350.0,"Brooklyn, Williamsburg",10500.0,Beautifully Lit True Brooklyn Loft,entire home/apt,Brooklyn,$176-350,Expensive
21868933,Justine,2019-05-25,245.0,"Manhattan, Gramercy",7350.0,Gorgeous Home with Private Terrace: Union Square!,entire home/apt,Manhattan,$176-350,Expensive
21869051,Joyce,2019-07-01,150.0,"Manhattan, Murray Hill",4500.0,Comfy Apt in NYC Brownstone,entire home/apt,Manhattan,$70-175,Average
21869057,Vishanti  &  Jeremy,2019-07-01,10.0,"Brooklyn, Greenpoint",300.0,Spacious 2-bedroom Apt in Heart of Greenpoint,entire home/apt,Brooklyn,$0-69,Budget
21869167,Lucile,2019-06-22,69.0,"Manhattan, East Harlem",2070.0,Manhattan - Private Room - 1 mn Subway/Metro,private room,Manhattan,$0-69,Budget
21869409,Tara,2019-06-29,250.0,"Manhattan, East Harlem",7500.0,A Suite Stay,entire home/apt,Manhattan,$176-350,Expensive
21871576,Shirley,2019-06-22,160.0,"Brooklyn, Flatlands",4800.0,Prime location: abundant stores & transportation!,entire home/apt,Brooklyn,$70-175,Average
21877219,Wene,2019-05-03,280.0,"Brooklyn, Clinton Hill",8400.0,MINIMALISTIC APARTMENT/DECK IN HISTORIC BROWNSTONE,entire home/apt,Brooklyn,$176-350,Expensive
21877231,Chad Michael,2019-06-23,65.0,"Brooklyn, Bushwick",1950.0,Cruelty-free in Bushwick w/ backyard.,entire home/apt,Brooklyn,$0-69,Budget
21877426,Ken,2019-01-01,150.0,"Brooklyn, Red Hook",4500.0,Huge Bright Designer Loft in Red Hook Brooklyn,entire home/apt,Brooklyn,$70-175,Average
21877805,Alexandra,2019-06-20,159.0,"Brooklyn, East New York",4770.0,New & LEGAL 3BRs/2Bath/Parking near Subway & JFK,entire home/apt,Brooklyn,$70-175,Average
21880038,We Work,2019-07-06,425.0,"Manhattan, Financial District",12750.0,WeLive Wall Street -- 4 Bedroom,entire home/apt,Manhattan,>$350,Extravagant
21880580,Mary,2019-01-17,115.0,"Brooklyn, Clinton Hill",3450.0,Spacious Garden Apt in Clinton Hill/Ft Greene,entire home/apt,Brooklyn,$70-175,Average
21881810,Lisa,2019-06-26,160.0,"Manhattan, Midtown",4800.0,CASA EVOL,entire home/apt,Manhattan,$70-175,Average
21882745,Tina,2019-04-26,210.0,"Manhattan, East Village",6300.0,"Large, sunny & modern Union Square 1-bedroom",entire home/apt,Manhattan,$176-350,Expensive
21883309,Alejandro,2019-05-11,250.0,"Manhattan, Hell's Kitchen",7500.0,NEW 2-Bedroom MODERN & CENTRALLY LOCATED APARTMENT,entire home/apt,Manhattan,$176-350,Expensive
21883990,We Work,2019-07-05,225.0,"Manhattan, Financial District",6750.0,WeLive Wall Street -- 2  Bedroom,private room,Manhattan,$176-350,Expensive
21884206,We Work,2019-07-03,215.0,"Manhattan, Financial District",6450.0,WeLive Wall Street -- Studio Apartment,entire home/apt,Manhattan,$176-350,Expensive
21884758,Anjelica,2019-06-21,170.0,"Manhattan, Hell's Kitchen",5100.0,The Gray Room,entire home/apt,Manhattan,$70-175,Average
21885677,Yngridd,2019-06-19,200.0,"Manhattan, Midtown",6000.0,Cozy apt near Bloomingdales and Central Park.,entire home/apt,Manhattan,$176-350,Expensive
21885914,Nicholas,2019-06-29,100.0,"Brooklyn, Prospect Heights",3000.0,Gorgeous 1 BR in heart of Prospect Heights!,entire home/apt,Brooklyn,$70-175,Average
21892596,Lauren,2019-03-15,125.0,"Manhattan, Upper East Side",3750.0,Iconic NYC Brownstone Apartment on Upper East Side,entire home/apt,Manhattan,$70-175,Average
21892834,Corporate Housing,2019-06-30,133.0,"Manhattan, Upper West Side",3990.0,Executive Museum 1 BR Elevator Best Location,entire home/apt,Manhattan,$70-175,Average
21893604,Dante,2019-06-07,12.0,"Manhattan, Chelsea",360.0,Private Bedroom in West Village/Chelsea,private room,Manhattan,$0-69,Budget
21895071,Camila,2019-05-27,70.0,"Brooklyn, Crown Heights",2100.0,Gorgeous big private room/Brooklyn,private room,Brooklyn,$70-175,Average
21896537,Besnik,2019-07-05,79.0,"Brooklyn, Williamsburg",2370.0,Private Williamsburg apartment,entire home/apt,Brooklyn,$70-175,Average
21897775,Oh,2019-06-18,66.0,"Brooklyn, Williamsburg",1980.0,~House of Rest~Private Entrance in Bushwick BK,private room,Brooklyn,$0-69,Budget
21897845,Musieka,2019-06-04,40.0,"Bronx, Pelham Gardens",1200.0,One room.,private room,Bronx,$0-69,Budget
